,question,context,context_len,options,answer,answer_idx,explanation,facts,patient,specialty
157,Which of the following is the best next step in management?,"['An 11-month-old male presents to the emergency department with his father after “passing out” at home.', 'His father reports that the patient started crying after his older brother took a toy away from him.', 'The patient was difficult to soothe and then suddenly stopped breathing.', 'His father reports that his lips turned slightly blue, and the patient’s entire body became limp.', 'The episode lasted a few seconds, and the patient seemed to act normally afterwards.', 'The patient’s father notes that the patient’s older brother had similar episodes as a child.', 'He denies any family history of neurological disease.', 'The patient’s temperature is 98.5°F (36.9°C), blood pressure is 86/64 mmHg, pulse is 98/min, and respirations are 26/min.', 'On physical exam, the patient is in no acute distress playing on his father’s lap.', ""The patient's neurological exam is unremarkable.""]",10,"{'A': 'Arterial blood gas', 'B': 'Echocardiogram', 'C': 'Electrocardiogram (ECG)', 'D': 'Observation and reassurance'}",Observation and reassurance,D,,"['1. An 11-month-old male presents to the emergency department with his father.', '2. His father reports that the patient started crying after his older brother took a toy away from him.', '3. The patient was difficult to soothe and then suddenly stopped breathing.', '4. His father reports that his lips turned slightly blue, and the patient’s entire body became limp.', '5. The episode lasted a few seconds, and the patient seemed to act normally afterwards.', '6. The patient’s father notes that the patient’s older brother had similar episodes as a child.', '7. He denies any family history of neurological disease.', '8. The patient’s temperature is 98.5°F (36.9°C).', ""9. The patient's blood pressure is 86/64 mmHg."", ""10. The patient's pulse is 98/min."", ""11. The patient's respirations are 26/min."", '12. On physical exam, the patient is in no acute distress playing on his father’s lap.', ""13. The patient's neurological exam is unremarkable.""]","{'gender': 'Male', 'age': '11 months', 'specialties': ['Pediatrics'], 'subspecialties': ['Pediatric Cardiology'], 'specialty_prob': [1.0], 'subspecialty_prob': [1.0], 'gpt_specialty': 'Pediatrics'}",Pediatrics
162,Which of the following best describes the likely causal virus of this patient’s symptoms?,"['A 14-year-old male who is a recent immigrant from India visits your office complaining of difficulty walking.', 'Physical examination reveals weakness upon right leg extension and absent right patellar tendon reflex.', 'PCR of a stool sample and a swab of the pharynx both yield viral RNA.']",3,"{'A': 'Non-enveloped, positive stranded, icosahedral virus', 'B': 'Enveloped, positive stranded, icosahedral virus', 'C': 'Enveloped, negative stranded, helical virus', 'D': 'Non-enveloped, negative stranded, helical virus'}","Non-enveloped, positive stranded, icosahedral virus",A,,"['1. Patient is a 14-year-old male.', '2. Patient is a recent immigrant from India.', '3. Patient is visiting office complaining of difficulty walking.', '4. Physical examination reveals weakness upon right leg extension.', '5. Physical examination reveals absent right patellar tendon reflex.', '6. PCR of a stool sample yields viral RNA.', '7. PCR of a swab of the pharynx yields viral RNA.']","{'gender': 'Male', 'age': '14', 'specialties': ['Pediatrics', 'Neurology'], 'subspecialties': ['Neurodevelopmental Disabilities', 'Neurology', 'Neurology with Special Qualification in Child Neurology', 'Pediatric Neurology'], 'specialty_prob': [0.6, 0.4], 'subspecialty_prob': [0.4, 0.2, 0.2, 0.2], 'gpt_specialty': 'Neurology'}",Pediatrics
164,Which of the following is most consistent with their son's symptoms?,"['A 14-year-old Caucasian male of normal weight presents for a well-child checkup.', 'During physical examination, his parents state that their son has been frequenting the bathroom more often than usual and his weight has decreased despite an increase in his caloric intake.']",2,"{'A': 'Self-reactive T-cells', 'B': 'Amyloid deposits in pancreatic islet cells', 'C': 'Absence of leukocytic infiltrates in the pancreas', 'D': 'Hypoglycemia'}",Self-reactive T-cells,A,,"['1. A 14-year-old Caucasian male is presenting for a well-child checkup.', '2. His weight is normal.', '3. His parents state he has been frequenting the bathroom more often than usual.', '4. His weight has decreased.', '5. His caloric intake has increased.']","{'gender': 'Male', 'age': '14', 'specialties': ['Pediatrics'], 'subspecialties': ['Pediatric Endocrinology', 'General Pediatrics'], 'specialty_prob': [1.0], 'subspecialty_prob': [0.6, 0.4], 'gpt_specialty': 'Pediatrics'}",Pediatrics
170,Which of the following is the most likely diagnosis?,"['A 15-year-old girl comes to the physician for the evaluation of a painless swelling under the left lower jaw for 5 months.', 'Her 18-year-old sister has a history of acute lymphoblastic leukemia that has been in remission for 11 years.', ""The patient's temperature is 37°C (98.6°F) Physical examination shows a 3 × 2 cm swelling on the left side, 4 cm below the base of the mandible and anterior to the sternocleidomastoid muscle."", 'The swelling is soft and fluctuant.', 'It does not move with swallowing, and forced exhalation against a closed glottis does not increase the size of the swelling.', 'Ultrasound shows a round mass with uniform low echogenicity and no internal septations.']",6,"{'A': 'Lymphadenopathy', 'B': 'Branchial cleft cyst', 'C': 'Laryngocele', 'D': 'Infantile hemangioma'}",Branchial cleft cyst,B,,"['1. Patient is a 15-year-old girl.', '2. Patient has a painless swelling under the left lower jaw for 5 months.', ""3. Patient's 18-year-old sister has a history of acute lymphoblastic leukemia in remission for 11 years."", ""4. Patient's temperature is 37°C (98.6°F)."", '5. Physical examination shows a 3 × 2 cm swelling on the left side, 4 cm below the base of the mandible and anterior to the sternocleidomastoid muscle.', '6. Swelling is soft and fluctuant.', '7. Swelling does not move with swallowing.', '8. Forced exhalation against a closed glottis does not increase the size of the swelling.', '9. Ultrasound shows a round mass with uniform low echogenicity and no internal septations.']","{'gender': 'Female', 'age': '15 years old', 'specialties': ['Pediatrics'], 'subspecialties': ['Pediatric Surgery'], 'specialty_prob': [1.0], 'subspecialty_prob': [1.0], 'gpt_specialty': 'Otolaryngology'}",Pediatrics
175,Which of the following is the most appropriate next step in management?,"['A 7-year-old boy with sickle cell disease is brought into the clinic by his mother for knee and hip pain.', 'The child has been admitted several times in the past for pain crises managed with fluids and hydromorphone.', 'He started complaining of worsening hip pain over the last several days and now walks with a limp.', 'His temperature is 97.9°F (36.6°C), blood pressure is 84/54 mmHg, pulse is 100/min, respirations are 19/min, and oxygen saturation is 99% on room air.', 'On physical exam, the hip appears normal and is cool to the touch.', 'There is decreased range of motion at the hip and pain with ambulation.']",6,"{'A': 'CT', 'B': 'Ibuprofen and acetaminophen', 'C': 'MRI', 'D': 'Radiograph'}",Radiograph,D,,"['1. Patient is a 7-year-old boy.', '2. Patient has sickle cell disease.', '3. Patient is brought into the clinic by his mother.', '4. Patient has knee and hip pain.', '5. Patient has been admitted several times in the past for pain crises.', ""6. Patient's pain crises were managed with fluids and hydromorphone."", '7. Patient has been complaining of worsening hip pain over the last several days.', '8. Patient now walks with a limp.', ""9. Patient's temperature is 97.9°F (36.6°C)."", ""10. Patient's blood pressure is 84/54 mmHg."", ""11. Patient's pulse is 100/min."", ""12. Patient's respirations are 19/min."", ""13. Patient's oxygen saturation is 99% on room air."", '14. On physical exam, the hip appears normal.', '15. On physical exam, the hip is cool to the touch.', '16. On physical exam, there is decreased range of motion at the hip.', '17. On physical exam, there is pain with ambulation.']","{'gender': 'Male', 'age': '7 years old', 'specialties': ['Pediatrics'], 'subspecialties': ['Pediatric Rheumatology'], 'specialty_prob': [1.0], 'subspecialty_prob': [1.0], 'gpt_specialty': 'Pediatrics'}",Pediatrics
178,Which of the following is the most likely diagnosis?,"['A 3-year-old boy is brought to the physician for a well-child examination.', 'He feels well.', ""He was born at 38 weeks' gestation and weighed 2766 g (6 lb 2 oz)."", 'He now weighs 14 kg (31 lbs).', 'There is no personal or family history of serious illness.', 'His immunizations are up-to-date.', 'He is at 60th percentile for height and 55th percentile for weight.', 'Vital signs are within normal limits.', 'The lungs are clear to auscultation.', 'A grade 3/6 systolic ejection murmur is heard along the upper left sternal border.', 'S2 is widely split and does not vary with respiration.', 'There is a grade 2/6 mid-diastolic murmur along the lower left sternal border.', 'The abdomen is soft and nontender; there is no organomegaly.']",13,"{'A': 'Patent ductus arteriosus', 'B': 'Benign heart murmur', 'C': 'Atrial septal defect', 'D': 'Pulmonary valve stenosis'}",Atrial septal defect,C,,"['1. Patient is a 3-year-old boy.', '2. Patient feels well.', ""3. Patient was born at 38 weeks' gestation."", '4. Patient weighed 2766 g (6 lb 2 oz) at birth.', '5. Patient now weighs 14 kg (31 lbs).', '6. No personal or family history of serious illness.', '7. Immunizations are up-to-date.', '8. Patient is at 60th percentile for height.', '9. Patient is at 55th percentile for weight.', '10. Vital signs are within normal limits.', '11. Lungs are clear to auscultation.', '12. Grade 3/6 systolic ejection murmur heard along upper left sternal border.', '13. S2 is widely split and does not vary with respiration.', '14. Grade 2/6 mid-diastolic murmur heard along lower left sternal border.', '15. Abdomen is soft and nontender.', '16. No organomegaly.']","{'gender': 'Male', 'age': '3 years old', 'specialties': ['Pediatrics'], 'subspecialties': ['Pediatric Cardiology'], 'specialty_prob': [1.0], 'subspecialty_prob': [1.0], 'gpt_specialty': 'Pediatrics'}",Pediatrics
179,Which of the following is characteristic of this patient’s diagnosis?,"['An 8-month-old male presents to your office with a 5-day history of blood in his stool.', 'Abdominal pain is notably absent on history obtained from his parents.', 'Past medical history and physical exam findings are not remarkable.', 'Laboratory findings are significant for mild iron deficiency.']",4,"{'A': 'It may affect neonates but is more common in adolescents.', 'B': 'It is rare, affecting less than 1% of the population.', 'C': 'Both males and females are equally affected.', 'D': 'Diagnostic studies localize ectopic gastric tissue.'}",Diagnostic studies localize ectopic gastric tissue.,D,,"['1. An 8-month-old male presents to your office.', '2. He has a 5-day history of blood in his stool.', '3. Abdominal pain is absent on history obtained from his parents.', '4. Past medical history and physical exam findings are not remarkable.', '5. Laboratory findings are significant for mild iron deficiency.']","{'gender': 'Male', 'age': '8 months', 'specialties': ['Pediatrics'], 'subspecialties': ['Pediatric Gastroenterology'], 'specialty_prob': [1.0], 'subspecialty_prob': [1.0], 'gpt_specialty': 'Pediatrics'}",Pediatrics
183,Which of the following is the best next step in management?,"['A 3-week-old female presents with her parents to her pediatrician for a routine visit.', 'The parents report that the child is sleeping in regular two-hour intervals and feeding and stooling well.', 'They are concerned because they have on occasion noticed a “swelling of the belly button.” Cord separation occurred at seven days of age.', 'The parents report that the swelling seems to come and go but is never larger than the size of a blueberry.', 'They deny any drainage from the swelling.', 'On physical exam, the child is in no acute distress and appears developmentally appropriate for her age.', 'Her abdomen is soft and non-tender with a soft, 1 cm bulge at the umbilicus.', 'The bulge increases in size when the child cries and can be easily reduced inside the umbilical ring without apparent pain. |  | .']",8,"{'A': 'Expectant management', 'B': 'Histopathologic evaluation', 'C': 'Elective surgical management', 'D': 'Immediate surgical management'}",Expectant management,A,,"['1. A 3-week-old female presents with her parents to her pediatrician for a routine visit.', '2. The parents report that the child is sleeping in regular two-hour intervals and feeding and stooling well.', '3. They are concerned because they have on occasion noticed a “swelling of the belly button.”', '4. Cord separation occurred at seven days of age.', '5. The parents report that the swelling seems to come and go but is never larger than the size of a blueberry.', '6. They deny any drainage from the swelling.', '7. On physical exam, the child is in no acute distress and appears developmentally appropriate for her age.', '8. Her abdomen is soft and non-tender with a soft, 1 cm bulge at the umbilicus.', '9. The bulge increases in size when the child cries and can be easily reduced inside the umbilical ring without apparent pain.']","{'gender': 'Female', 'age': '3 weeks', 'specialties': ['Pediatrics'], 'subspecialties': ['General Pediatrics'], 'specialty_prob': [1.0], 'subspecialty_prob': [1.0], 'gpt_specialty': 'Pediatrics'}",Pediatrics
184,This patient is most likely to die from which of the following complications?,"['A 12-year-old boy is brought to the physician for multiple bruises.', 'He has fallen multiple times over the past 4 months and has difficulty walking without assistance.', 'His speech is slow and difficult to understand.', 'Neurological examination shows bilateral nystagmus, decreased muscle strength, 1+ reflexes bilaterally, and a wide-based gait with irregular and uneven steps.', 'His proprioception and vibration senses are absent.', 'The remainder of the examination shows kyphoscoliosis and foot inversion with hammer toes.']",6,"{'A': 'Renal cell carcinoma', 'B': 'Heart failure', 'C': 'Posterior fossa tumors', 'D': 'Aspiration pneumonia\n""'}",Heart failure,B,,"['1. A 12-year-old boy is brought to the physician.', '2. He has fallen multiple times over the past 4 months.', '3. He has difficulty walking without assistance.', '4. His speech is slow and difficult to understand.', '5. Neurological examination shows bilateral nystagmus.', '6. Neurological examination shows decreased muscle strength.', '7. Neurological examination shows 1+ reflexes bilaterally.', '8. Neurological examination shows a wide-based gait with irregular and uneven steps.', '9. Neurological examination shows absent proprioception and vibration senses.', '10. The remainder of the examination shows kyphoscoliosis.', '11. The remainder of the examination shows foot inversion with hammer toes.']","{'gender': 'Male', 'age': '12 years old', 'specialties': ['Pediatrics'], 'subspecialties': ['Pediatric Hematology'], 'specialty_prob': [1.0], 'subspecialty_prob': [1.0], 'gpt_specialty': 'Pediatrics'}",Pediatrics
185,What disease is the child suffering from?,"['A 2-year-old Caucasian male presents with recurrent diaper rash and oral thrush.', 'He has also experienced recurrent episodes of otitis media from repeat Streptoccous pneumoniae.', 'He notably has reduced T and B cell counts.']",3,"{'A': 'X-linked agammaglobulinemia', 'B': 'Isolated IgA deficiency', 'C': 'Severe combined immunodeficiency', 'D': 'DiGeorge syndrome'}",Severe combined immunodeficiency,C,,"['1. Patient is 2-year-old Caucasian male.', '2. Patient presents with recurrent diaper rash and oral thrush.', '3. Patient has experienced recurrent episodes of otitis media.', '4. Patient has repeat Streptoccous pneumoniae.', '5. Patient has reduced T and B cell counts.']","{'gender': 'Male', 'age': '2 years old', 'specialties': ['Pediatrics'], 'subspecialties': ['Pediatric Immunology', 'Pediatric Immunology and Allergy', 'Immunology and Allergy'], 'specialty_prob': [1.0], 'subspecialty_prob': [0.4, 0.4, 0.2], 'gpt_specialty': 'Allergy and Immunology'}",Pediatrics
186,Vaccination against the causal pathogen of this patient's current disease is most likely to also prevent which of the following conditions?,"['An 18-month-old boy is brought to the emergency department by his babysitter because of lethargy and fever for 3 hours.', 'He has not fully recovered from a middle ear infection that started a few days ago.', 'The parents cannot be reached for further information.', 'His temperature is 39.1°C (102.3°F).', 'Physical examination shows nuchal rigidity.', ""A pathogen is isolated from the patient's cerebrospinal fluid that does not grow on regular blood agar plate but produces colonies when cocultured with Staphylococcus aureus.""]",6,"{'A': 'Bacterial rhinosinusitis', 'B': 'Epiglottitis', 'C': 'Chancroid', 'D': 'Impetigo'}",Epiglottitis,B,,"['1. An 18-month-old boy is brought to the emergency department by his babysitter.', '2. The boy has been lethargic and has had a fever for 3 hours.', '3. The boy had a middle ear infection a few days ago.', '4. The parents cannot be reached for further information.', ""5. The boy's temperature is 39.1°C (102.3°F)."", '6. Physical examination shows nuchal rigidity.', ""7. A pathogen is isolated from the patient's cerebrospinal fluid."", '8. The pathogen does not grow on regular blood agar plate.', '9. The pathogen produces colonies when cocultured with Staphylococcus aureus.']","{'gender': 'Male', 'age': '18 months', 'specialties': ['Pediatrics'], 'subspecialties': ['Pediatric Infectious Diseases'], 'specialty_prob': [1.0], 'subspecialty_prob': [1.0], 'gpt_specialty': 'Pediatrics'}",Pediatrics
187,The serum concentration of which of the following substances is most likely to also be increased in this patient?,"['A 20-month-old boy is brought to the physician for the evaluation of intellectual and behavioral abnormalities and abnormal movements of his extremities.', 'His mother reports that he often hits his head and limbs against furniture.', 'He is unable to walk without support and speaks in unclear 2-word phrases.', 'Examination shows multiple bruises on the forehead and several healing wounds over the fingers.', 'There is increased muscle tone in all extremities.', 'Laboratory studies show an increased serum uric acid concentration.']",6,"{'A': 'Phenylalanine', 'B': 'Deoxyadenosine trisphosphate', 'C': 'Phosphoribosyl pyrophosphate', 'D': 'Cytosine monophosphate'}",Phosphoribosyl pyrophosphate,C,,"['1. A 20-month-old boy is brought to the physician for the evaluation of intellectual and behavioral abnormalities and abnormal movements of his extremities.', '2. His mother reports that he often hits his head and limbs against furniture.', '3. He is unable to walk without support.', '4. He speaks in unclear 2-word phrases.', '5. Examination shows multiple bruises on the forehead.', '6. Examination shows several healing wounds over the fingers.', '7. There is increased muscle tone in all extremities.', '8. Laboratory studies show an increased serum uric acid concentration.']","{'gender': 'Male', 'age': '20 months', 'specialties': ['Pediatrics'], 'subspecialties': ['Pediatric Neurology'], 'specialty_prob': [1.0], 'subspecialty_prob': [1.0], 'gpt_specialty': 'Medical Genetics and Genomics'}",Pediatrics
189,Which pathological change would likely be seen on microscopy?,"['A 6-year-old girl presents to your clinic two weeks after receiving a routine immunization in preparation for a trip overseas.', 'Periorbital edema is present on exam, and 24 hour urine collection shows excretion of 4.3 grams of protein/day.']",2,"{'A': 'Linear IgG deposition on light microscopy', 'B': 'IgA-immune complexes in the mesangium on electron microscopy', 'C': 'Subepithelial deposits with “spike and dome” appearance on electron microscopy', 'D': 'Podocyte effacement on electron microscopy'}",Podocyte effacement on electron microscopy,D,,"['1. A 6-year-old girl presents to a clinic.', '2. She received a routine immunization two weeks prior.', '3. The immunization was in preparation for a trip overseas.', '4. Periorbital edema is present on exam.', '5. A 24 hour urine collection was done.', '6. The urine collection showed excretion of 4.3 grams of protein/day.']","{'gender': 'Female', 'age': '6 years old', 'specialties': ['Pediatrics'], 'subspecialties': ['Pediatric Nephrology'], 'specialty_prob': [1.0], 'subspecialty_prob': [1.0], 'gpt_specialty': 'Pathology'}",Pediatrics
190,Which of the following sets of laboratory findings is most likely in this patient's serum? |  $$$ Calcium %%% Phosphorus %%% Parathyroid hormone %%% Calcitriol $$$,"['A 9-year-old girl is brought to the physician by her father for evaluation of intermittent muscle cramps for the past year and short stature.', 'She has had recurrent upper respiratory tract infections since infancy.', 'She is at the 5th percentile for weight and 10th percentile for height.', 'Physical examination shows nasal polyps and dry skin.', 'An x-ray of the right wrist shows osteopenia with epiphyseal widening.']",5,"{'A': '↓ ↓ ↑ ↓', 'B': '↓ ↑ ↑ ↓', 'C': '↑ ↓ ↑ ↑', 'D': 'Normal ↓ ↑ ↓'}",↓ ↓ ↑ ↓,A,,"['1. A 9-year-old girl is brought to the physician by her father.', '2. She has had intermittent muscle cramps for the past year.', '3. She has had recurrent upper respiratory tract infections since infancy.', '4. She is at the 5th percentile for weight.', '5. She is at the 10th percentile for height.', '6. Physical examination shows nasal polyps.', '7. Physical examination shows dry skin.', '8. An x-ray of the right wrist shows osteopenia.', '9. An x-ray of the right wrist shows epiphyseal widening.']","{'gender': 'Female', 'age': '9 years old', 'specialties': ['Pediatrics'], 'subspecialties': ['Pediatric Endocrinology'], 'specialty_prob': [1.0], 'subspecialty_prob': [1.0], 'gpt_specialty': 'Pediatrics'}",Pediatrics
196,Which of the following is the mechanism of action of the toxin causing this child's symptoms?,"['A 9-year-old female child whose family recently emigrated from Afghanistan presents to the county hospital with difficulty swallowing and generalized muscle rigidity.', 'Her parents note that although she is in severe pain she always appears to be smiling.', ""After getting a detailed history from the parents, the residents comes to the conclusion that the child's clinical presentation is due to a lack of immunizations and a deep wound on her knee resulting from a fall six days ago.""]",3,"{'A': 'Inhibiting protein synthesis via ADP-ribosylation of elongation factor 2', 'B': 'Overactivating adenylate cyclase by ADP-ribosylation of the Gs alpha subunit', 'C': 'Overactivating adenylate cyclase by disabling the Gi subunit', 'D': 'Preventing release of GABA by cleaving of synaptobrevin 2'}",Preventing release of GABA by cleaving of synaptobrevin 2,D,,"['1. A 9-year-old female child presents to the county hospital.', '2. Her family recently emigrated from Afghanistan.', '3. She has difficulty swallowing and generalized muscle rigidity.', '4. Her parents note that she is in severe pain but always appears to be smiling.', '5. The residents get a detailed history from the parents.', ""6. The residents come to the conclusion that the child's clinical presentation is due to a lack of immunizations."", '7. The child has a deep wound on her knee resulting from a fall six days ago.']","{'gender': 'Female', 'age': '9 years old', 'specialties': ['Pediatrics'], 'subspecialties': ['Pediatric Neurology'], 'specialty_prob': [1.0], 'subspecialty_prob': [1.0], 'gpt_specialty': 'Neurology'}",Pediatrics
199,Which of the following mechanisms is most likely associated with this patient's presentation?,"['A 6-year-old boy presents to a pediatrician for initial evaluation.', 'He was recently adopted from abroad and his parents want to establish care in the United States.', 'His medical history is unclear and there are no records on any family history.', 'On presentation, he is found to fall below the 5th percentile in height for his age with shortened 4th and 5th digits.', 'Physical exam reveals wrist spasms when his blood pressure is taken.', 'Radiographs reveal decreased bone mineral density and several healing fractures.']",6,"{'A': 'Decreased production of parathyroid hormone', 'B': 'Inadequate intake of vitamin D', 'C': 'Malabsorption of nutrients', 'D': 'Resistance to effects of parathyroid hormone'}",Resistance to effects of parathyroid hormone,D,,"['1. A 6-year-old boy presents to a pediatrician for initial evaluation.', '2. He was recently adopted from abroad.', '3. His parents want to establish care in the United States.', '4. His medical history is unclear.', '5. There are no records on any family history.', '6. On presentation, he is found to fall below the 5th percentile in height for his age.', '7. He has shortened 4th and 5th digits.', '8. Physical exam reveals wrist spasms when his blood pressure is taken.', '9. Radiographs reveal decreased bone mineral density.', '10. Radiographs reveal several healing fractures.']","{'gender': 'Male', 'age': '6 years old', 'specialties': ['Pediatrics'], 'subspecialties': ['Pediatric Endocrinology'], 'specialty_prob': [1.0], 'subspecialty_prob': [1.0], 'gpt_specialty': 'Pediatrics'}",Pediatrics
200,Which of the following physiologic mechanisms is primarily responsible for this patient's current presentation?,"['A 12-year-old boy is brought to the emergency department with a 2-month history of increasing difficulty with physical activity.', 'Specifically, he says that he gets short of breath quickly with exertion even though he used to participate in all activities without a problem.', 'When asked, he endorses sometimes coughing up flecks of blood.', 'His past medical history is unclear because he was recently adopted from abroad and has not yet established care.', 'Physical exam reveals blue discoloration of his lips and fingernails as well as a holosystolic murmur best heard at the lower left sternal border.']",5,"{'A': 'Increasing size of ventricular septal defect', 'B': 'Left ventricular outflow tract obstruction', 'C': 'New atrial septal defect', 'D': 'Pulmonary artery hypertension'}",Pulmonary artery hypertension,D,,"['1. A 12-year-old boy is brought to the emergency department.', '2. He has a 2-month history of increasing difficulty with physical activity.', '3. He used to participate in all activities without a problem.', '4. He endorses sometimes coughing up flecks of blood.', '5. His past medical history is unclear.', '6. He was recently adopted from abroad and has not yet established care.', '7. Physical exam reveals blue discoloration of his lips and fingernails.', '8. Physical exam reveals a holosystolic murmur best heard at the lower left sternal border.']","{'gender': 'Male', 'age': '12 years old', 'specialties': ['Pediatrics'], 'subspecialties': ['Pediatric Cardiology'], 'specialty_prob': [1.0], 'subspecialty_prob': [1.0], 'gpt_specialty': 'Pediatrics'}",Pediatrics
201,Which of the following is the most likely diagnosis in this patient?,"['A 14-month-old girl is brought to the pediatrician after her parents noticed her being increasingly irritable with frequent vomiting for the past 2 weeks.', 'Parents deny any history of fever.', 'They recently immigrated to the country and, unfortunately, the mother did not receive prenatal care during pregnancy due to a lack of health insurance.', 'Physical examination is unremarkable except for a head circumference over 2 standard deviations larger than the mean for her age, and delay in meeting motor developmental milestones.', 'A magnetic resonance imaging (MRI) of her brain shows an enlargement of the posterior fossa, cystic dilation of the 4th ventricle, and hypoplasia of the cerebellar vermis (see image).']",5,"{'A': 'Chiari II malformation', 'B': 'Chiari III malformation', 'C': 'Dandy-Walker malformation', 'D': 'Klippel Feil syndrome'}",Dandy-Walker malformation,C,,"['1. Patient is a 14-month-old girl.', '2. Parents noticed her being increasingly irritable with frequent vomiting for the past 2 weeks.', '3. Parents deny any history of fever.', '4. Parents recently immigrated to the country.', '5. Mother did not receive prenatal care during pregnancy due to a lack of health insurance.', '6. Physical examination is unremarkable except for a head circumference over 2 standard deviations larger than the mean for her age, and delay in meeting motor developmental milestones.', '7. MRI of her brain shows an enlargement of the posterior fossa.', '8. MRI of her brain shows cystic dilation of the 4th ventricle.', '9. MRI of her brain shows hypoplasia of the cerebellar vermis.']","{'gender': 'Female', 'age': '14 months', 'specialties': ['Pediatrics'], 'subspecialties': ['Pediatric Neurology'], 'specialty_prob': [1.0], 'subspecialty_prob': [1.0], 'gpt_specialty': 'Pediatrics'}",Pediatrics
204,Which of the following substances was most likely elevated in his mother's serum during her pregnancy?,"['A 9-year-old boy presents to his orthopedic surgeon for ongoing evaluation of his lower extremity deformities.', 'Specifically, his hips have been dislocating over the last year despite bracing in hip-knee-ankle-foot orthoses.', 'He is paralyzed from below the L2 nerve root and has difficulty with both bladder and bowel incontinence.', 'He has had these abnormalities since birth due to a lower back lesion that required surgical closure during infancy.']",4,"{'A': 'Alpha-fetoprotein', 'B': 'Beta-human chorionic growth hormone', 'C': 'Estriol', 'D': 'Sphingomyelin'}",Alpha-fetoprotein,A,,"['1. A 9-year-old boy presents to his orthopedic surgeon.', '2. His hips have been dislocating over the last year.', '3. He has been wearing hip-knee-ankle-foot orthoses.', '4. He is paralyzed from below the L2 nerve root.', '5. He has difficulty with bladder and bowel incontinence.', '6. He has had these abnormalities since birth.', '7. He had a lower back lesion that required surgical closure during infancy.']","{'gender': 'Male', 'age': '9 years old', 'specialties': ['Pediatrics'], 'subspecialties': ['Pediatric Endocrinology'], 'specialty_prob': [1.0], 'subspecialty_prob': [1.0], 'gpt_specialty': 'Medical Genetics and Genomics'}",Pediatrics
211,Which of the following is the most likely causal organism?,"['A previously healthy 18-year-old woman comes to the emergency department because of diarrhea and abdominal cramps since the previous evening.', 'She has had around 3–4 episodes of watery stools.', 'She feels nauseous and has vomited twice.', 'She recollects eating out 2 days ago.', 'She has been on a vegan diet for 6 months.', 'She takes no medications and has not traveled anywhere recently.', 'Her temperature is 36.8°(98.2°F), pulse is 73/min, and blood pressure is 110/70 mm Hg.', 'Examination shows dry mucous membranes.', 'Abdominal examination is unremarkable.']",9,"{'A': 'Rotavirus', 'B': 'Norovirus', 'C': 'Vibrio vulnificus', 'D': 'Bacillus cereus'}",Norovirus,B,,"['1. A previously healthy 18-year-old woman comes to the emergency department.', '2. She has had diarrhea and abdominal cramps since the previous evening.', '3. She has had around 3–4 episodes of watery stools.', '4. She feels nauseous and has vomited twice.', '5. She recollects eating out 2 days ago.', '6. She has been on a vegan diet for 6 months.', '7. She takes no medications.', '8. She has not traveled anywhere recently.', '9. Her temperature is 36.8°(98.2°F).', '10. Her pulse is 73/min.', '11. Her blood pressure is 110/70 mm Hg.', '12. Examination shows dry mucous membranes.', '13. Abdominal examination is unremarkable.']","{'gender': 'Female', 'age': '18 years old', 'specialties': ['Pediatrics'], 'subspecialties': ['Pediatric Infectious Diseases'], 'specialty_prob': [1.0], 'subspecialty_prob': [1.0], 'gpt_specialty': 'Emergency Medicine'}",Pediatrics
216,What is the most likely diagnosis?,"['A young Mediterranean teen brings her 4-year-old little brother to the Emergency Room because of a high temperature.', 'Their parents are on their way to the hospital, but, in the meantime, she provides some of the history.', 'She explains that he has been running a fever and limping for the past week.', 'This morning, she had trouble awakening him, and she noticed some swelling and redness around his right ankle.', 'In terms of his past medical history, she knows he has something wrong with his blood.', 'He had to receive extra vaccinations as an infant, and he takes an antibiotic everyday.', 'On exam in the ED, his temperature is 102.4 deg F (39.1 deg C), blood pressure is 90/60 mmHg, pulse is 123/min, and respirations are 22/min.', 'He is lethargic, and his exam is noteworthy for erythema and edema in an area surrounding his distal shin.']",8,"{'A': 'Dactylitis', 'B': 'Avascular necrosis', 'C': 'Osteomyelitis', 'D': 'Thrombophlebitis'}",Osteomyelitis,C,,"['1. A young Mediterranean teen brings her 4-year-old little brother to the Emergency Room.', '2. Their parents are on their way to the hospital.', '3. She explains that he has been running a fever and limping for the past week.', '4. This morning, she had trouble awakening him.', '5. She noticed some swelling and redness around his right ankle.', '6. In terms of his past medical history, she knows he has something wrong with his blood.', '7. He had to receive extra vaccinations as an infant.', '8. He takes an antibiotic everyday.', '9. On exam in the ED, his temperature is 102.4 deg F (39.1 deg C).', '10. His blood pressure is 90/60 mmHg.', '11. His pulse is 123/min.', '12. His respirations are 22/min.', '13. He is lethargic.', '14. His exam is noteworthy for erythema and edema in an area surrounding his distal shin.']","{'gender': 'Female', 'age': 'Teen', 'specialties': ['Pediatrics'], 'subspecialties': ['General Pediatrics', 'Pediatric Infectious Diseases'], 'specialty_prob': [1.0], 'subspecialty_prob': [0.5, 0.5], 'gpt_specialty': 'Pediatrics'}",Pediatrics
